Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
47.237.113.119:8123,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6766
8.130.90.177:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4634
8.130.54.67:8800,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4618
39.102.209.128:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4607
8.146.200.53:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4602
8.213.134.213:50,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,11575
87.239.251.202:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3834
89.191.226.51:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6956
62.106.66.13:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10348
8.219.229.53:118,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4493
47.251.74.38:1000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4083
47.254.36.213:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4083
43.135.172.174:9050,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3465
47.254.36.213:199,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4135
47.237.113.119:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4498
47.250.159.65:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4519
138.255.240.66:40736,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5598
8.212.151.166:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4536
47.237.107.41:28,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4494
47.251.74.38:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4079
39.102.213.213:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4596
47.254.36.213:6379,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4108
120.26.52.35:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5197
8.138.125.130:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4562
8.213.134.213:1111,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5531
8.148.4.166:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5619
47.109.110.100:8089,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4646
47.119.22.92:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4549
185.133.239.244:32784,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,11735
47.74.46.81:98,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4523
39.104.16.201:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4618
8.148.24.225:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4601
47.121.182.36:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4584
47.116.126.57:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4543
8.138.125.130:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4550
8.220.141.8:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4638
8.138.82.6:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4566
120.25.189.254:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4589
8.220.204.92:90,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4493
47.121.182.88:8090,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4576
47.74.46.81:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4310
47.92.82.167:8118,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4607
47.116.181.146:8800,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4560
47.92.219.102:6379,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4597
47.121.182.88:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4572
139.224.186.221:8182,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4568
47.109.83.196:8800,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4724
8.137.13.191:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4642
39.102.213.213:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4668
47.92.143.92:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4608
47.119.19.221:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4557
106.14.91.83:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4588
39.104.16.201:2022,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4621
197.157.195.154:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6023
47.91.29.151:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5622
8.130.37.235:8800,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4627
8.137.62.53:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4636
8.213.195.191:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4598
8.220.204.92:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4401
47.116.210.163:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4539
39.102.213.3:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4596
39.102.211.64:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4596
39.102.209.121:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5906
39.102.209.121:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5910
39.104.69.76:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4625
47.91.110.148:10001,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4714
47.121.129.129:7777,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4589
47.109.83.196:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4637
39.102.214.192:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4588
8.137.13.191:9999,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4645
47.237.92.86:443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4499
47.74.46.81:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4319
47.120.0.231:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4578
8.213.222.247:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8661
8.212.151.166:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4533
39.102.213.50:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4635
8.213.134.213:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4373
8.220.204.92:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7730
8.212.168.170:45,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4563
47.120.0.231:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4588
39.104.27.89:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4607
47.251.74.38:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4126
47.119.22.156:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4565
39.102.214.192:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8296
8.212.151.166:1234,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4527
196.1.182.158:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3248
176.88.191.150:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2945
193.158.12.141:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5388
47.237.92.86:41,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10114
47.239.140.6:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9790
89.110.98.72:9050,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,16194
8.138.131.110:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4570
47.121.129.129:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5458
47.237.107.41:2000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4504
47.237.2.245:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4538
47.121.183.107:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4588
8.130.71.75:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4611
47.121.133.212:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4571
8.210.17.35:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4600
39.102.214.152:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4603
8.130.36.163:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4611
47.90.149.238:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4725
120.26.104.146:1111,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4578
47.238.134.126:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4436
8.137.62.53:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4639
47.105.122.72:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4574
47.119.20.8:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4572
47.91.121.127:20,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5023
8.130.71.75:8800,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4602
39.102.209.128:10000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4580
8.138.133.207:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4555
8.210.17.35:8444,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5712
8.213.156.191:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4614
8.213.156.191:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4586
105.214.100.25:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4384
47.250.177.202:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4510
47.91.110.148:13,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5033
8.138.125.130:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4551
8.220.204.215:30001,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4378
47.90.149.238:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4253
47.90.149.238:11,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4507
39.102.213.3:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4590
47.250.51.110:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4574
39.104.59.56:8090,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4638
8.148.4.166:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4591
120.25.189.254:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4569
39.102.208.189:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4592
47.237.92.86:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4885
160.30.104.170:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5557
8.134.149.133:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4562
8.220.204.215:8889,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4384
39.102.208.189:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4593
8.210.17.35:8082,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4442
47.238.60.156:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5238
8.148.24.225:83,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4607
47.119.20.8:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4567
8.130.37.235:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4621
47.91.115.179:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4722
47.92.82.167:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4620
47.116.181.146:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4551
47.119.22.92:10000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4554
47.251.73.54:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4094
47.251.73.54:8118,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4201
47.238.134.126:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4430
47.121.182.88:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4591
8.215.3.250:264,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4543
47.108.159.113:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4715
8.130.36.163:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4609
8.138.82.6:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4558
39.102.209.163:8000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4599
47.100.73.178:45,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4530
47.250.177.202:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4520
39.104.69.76:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4620
47.251.73.54:92,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9682
47.238.134.126:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6967
39.104.59.56:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4624
213.248.39.166:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1480
92.247.31.130:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3588
198.98.57.207:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5709
178.48.13.177:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5702
37.26.86.206:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8714
163.5.214.119:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9069
8.215.12.103:8448,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6021
47.119.22.92:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4567
47.250.159.65:2002,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4628
47.91.121.127:194,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5742
39.104.23.154:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4612
8.148.22.214:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4619
47.105.122.72:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4576
39.104.23.154:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4619
8.148.4.166:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4582
47.105.122.72:808,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4929
8.137.13.191:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4643
8.130.36.163:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4602
8.215.3.250:199,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4546
47.90.167.27:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10372
8.148.22.214:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4607
47.120.0.231:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4578
39.104.59.56:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4643
114.215.127.92:9100,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4606
47.90.167.27:8083,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6282
8.148.4.166:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4584
8.138.149.37:443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4561
8.130.71.75:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4617
39.102.213.50:34567,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4592
8.148.23.202:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4612
47.250.51.110:8060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5310
47.76.144.139:4002,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4431
47.90.167.27:5000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4324
47.76.144.139:8181,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4442
181.57.178.146:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6157
185.171.83.65:49153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,11086
47.92.82.167:8085,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4590
39.100.88.89:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4618
8.148.23.202:4000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4610
8.211.194.78:143,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4428
8.148.23.165:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4707
47.116.126.57:7890,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4538
39.102.208.236:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4607
8.215.3.250:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4546
39.102.208.23:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4588
47.92.219.102:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4607
8.130.74.114:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4597
47.121.183.107:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4594
8.134.149.133:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4552
8.148.23.202:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4594
47.238.128.246:41,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5005
60.54.19.45:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1616
116.212.156.72:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2657
39.102.208.149:6666,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5165
103.176.171.46:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3227
47.251.87.199:2000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4093
47.238.60.156:100,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4432
43.134.53.69:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8748
8.138.82.6:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4543
47.91.115.179:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4724
106.14.91.83:8181,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4553
39.104.27.89:8085,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4626
8.130.54.67:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4615
121.43.109.88:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4577
47.76.144.139:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4433
39.104.27.89:31281,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4606
47.116.126.57:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4534
39.102.211.64:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4610
47.238.130.212:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4429
39.102.213.187:9999,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5421
39.102.213.187:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5166
39.102.208.189:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4633
149.129.255.179:9050,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6415
47.92.152.43:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4609
138.255.240.66:40736,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2889
177.125.144.94:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6941
47.238.130.212:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4436
39.102.213.3:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4594
47.91.110.148:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4717
39.102.208.236:8090,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4596
8.148.24.225:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4579
47.121.129.129:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4599
47.119.19.221:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4571
8.211.49.86:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4484
8.211.194.78:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4443
47.238.60.156:6379,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4430
8.209.96.245:31433,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4477
47.91.115.179:1000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4668
45.144.214.8:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1325
5.254.178.160:10801,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2568
118.174.14.65:44336,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4869
212.112.121.130:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7217
47.104.27.249:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4587
39.102.214.208:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4592
47.121.133.212:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4581
47.109.83.196:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4662
47.237.113.119:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4495
120.26.52.35:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4559
8.148.24.225:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4610
8.148.22.214:2000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4588
47.119.164.33:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4567
47.104.27.249:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4990
47.121.182.36:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4564
